COD_GRUPO,DES_GRUPO,COD_SUBGRUPO,DES_SUBGRUPO,COD_CLASE,DES_CLASE,COD_SUBCLASE,DES_SUBCLASE,COD_ARTICULO,DES_ARTICULO,ID_VARIEDAD,DES_VARIEDAD,tasa,grupo,gravado,cod_arancelario,codigo_mip,sector2
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2045,Combo sándwich de pollo,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2048,Hamburguesas de carne de pollo en combo,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2050,Hamburguesas de carne de res en combo,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2051,Hot dogs en combo,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2052,Pechurina 12 pedazos con papas fritas,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2053,Pechurina 8 pedazos con papas fritas,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2054,Pechurina con papas/plátano frito,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2056,"Pescado al vapor, con papas/plátano fritos",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2057,Pescado frito con papas/plátano frito,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2058,"Pescado guisado con coco, papas/plátano frito",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2059,Pica Pollo de 2 piezas con plátano/papas fritas,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2060,Pica Pollo de 3 piezas con plátano/papas fritas,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2061,Pica Pollo de 4 piezas con plátano/papas fritas,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2062,Pica Pollo de 5 piezas con plátano/papas fritas,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2064,"Pizza 8 pedazos contiene salchicha italiana, carne molida, hongos, pimientos jamón",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2065,Pizza de 12 pedazos vegetales y carnes,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2066,"Pizza de 12 pedazos peperoni, queso, jamón, maíz",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2067,Pizza de 8 pedazos de peperoni con queso,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2068,Pizza personal de jamón con breadstick,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2069,"Plátano verde hervido, huevo frito",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2070,Plátano en trozos con jamón,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2071,Burritos,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2072,Cachapas,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2073,Calzone,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2074,Chimichanga,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2075,Pollo asado,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2076,Tacos,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2077,Pinchos de salchicha de hot dog,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2078,Sushi,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2079,"Parrillada (cortes de carnes variadas: res, cerdo y pollo)",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2080,"Tostones de plátano verde, chicharrón de pollo",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2081,"Papa fritas, chicharrón de pollo",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2082,"Combo de tostones de plátano verde, pollo frito, refresco",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2083,"Combo de papa frita, pollo frito, refresco",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2086,Arroz blanco con bacalao y ensalada verde,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2087,Arroz blanco con berenjena guisada,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2088,Arroz blanco con guandules guisados con pollo guisado,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2089,Arroz blanco con huevo frito,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2090,Arroz blanco con jamón guisado,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2091,Arroz blanco con pescado frito,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2092,Arroz blanco con pollo guisado,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2093,Arroz blanco con pollo guisado y aguacate,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2094,Arroz blanco con tayota guisada con salami,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2095,"Arroz blanco, espag1uetis en salsa roja",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2096,"Arroz blanco, guandules guisados, cerdo guisado, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2097,"Arroz blanco, con cocido de pata de vaca",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2098,"Arroz blanco, con habichuelas guisadas, espag1ueti con albóndiga y ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2099,"Arroz blanco, con lenteja y huevo hervido",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2100,"Arroz blanco, guandules, pescado guisado, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2101,"Arroz blanco, habichuela guisadas, pollo frito ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2102,"Arroz blanco, habichuelas guisadas, chuleta guisada, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2103,"Arroz blanco, habichuelas guisadas, modongo guisado, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2104,"Arroz blanco, habichuelas guisadas, berenjena",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2105,"Arroz blanco, habichuelas guisadas, con huevo revuelto",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2106,"Arroz blanco, habichuelas guisadas, pollo horneado, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2107,"Arroz blanco, habichuelas, chivo guisado y ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2108,"Arroz blanco, Lambí guisado, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2109,"Arroz blanco, habichuela guisadas, lasaña, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2110,"Arroz blanco, habichuelas rojas , res guisada, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2111,"Arroz blanco, habichuelas rojas, cerdo guisado, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2112,"Arroz blanco, habichuelas rojas, pollo guisado, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2113,Arroz con leche,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2114,"Arroz con maíz, cerdo guisado, ensalada de pastas",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2115,"Arroz con maíz, pollo horneado, ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2116,"Arroz con maíz, res guisada, ensalada de pastas",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2117,Asopao de pollo con aguacate,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2118,Asopao de pollo y chuleta con aguacate,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2119,Auyama hervida con salami,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2120,Avena y guineo maduro,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2124,Batata frita con huevos fritos,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2125,Batata frita con longaniza frita,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2126,"Batata frita, espag1uetis rojos",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2128,Bofe de res frito con yaniquecas,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2129,"Tostones de plátano verde, bofe de res frito",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2131,Bola de yuca rellena de pollo,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2132,Bola de yuca rellena de queso,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2133,Bollito de maíz y carne de res guisada,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",2134,Bollitos de yuca sin relleno,18,normal,1,,17,33
